item_name,variation,body_title,pattern,pattern_title,diy,body_customize,pattern_customize,kit_cost,buy,sell,color_1,color_2,miles_price,source,source_notes,version,hha_concept_1,hha_concept_2,hha_series,hha_set,interact,tag,outdoor,speaker_type,lightning_type,catalog,file_name,internal_id,unique_entry_id,variant_1,variant_2,size_x,size_y
wooden stool,Light wood,Paint color,,Seat,1,1,1,2,,480,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_0_0,3449,i8NyG9EWfGFx46EuA,0,0,1,1
wooden stool,Light wood,Paint color,Orange,Seat,1,1,1,2,,480,Beige,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_0_1,3449,LWbNbTapgceEs3Xva,0,1,1,1
wooden stool,Light wood,Paint color,Pink,Seat,1,1,1,2,,480,Beige,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_0_2,3449,vnr24h6Fcm4Dnr9Z9,0,2,1,1
wooden stool,Light wood,Paint color,Blue,Seat,1,1,1,2,,480,Beige,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_0_3,3449,fdFGhx9StHizpm5jK,0,3,1,1
wooden stool,Light wood,Paint color,Green,Seat,1,1,1,2,,480,Beige,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_0_4,3449,6m45MDhimPsgFQf9d,0,4,1,1
wooden stool,White wood,Paint color,,Seat,1,1,1,2,,480,White,White,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_1_0,3449,nnumQPqABdKNwTk7B,1,0,1,1
wooden stool,White wood,Paint color,Orange,Seat,1,1,1,2,,480,White,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_1_1,3449,2Ld7a6kqAsn8ZyEwv,1,1,1,1
wooden stool,White wood,Paint color,Pink,Seat,1,1,1,2,,480,White,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_1_2,3449,nXroiorJvRbCLyGeu,1,2,1,1
wooden stool,White wood,Paint color,Blue,Seat,1,1,1,2,,480,White,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_1_3,3449,9x2aAcbcw9N5L4nm8,1,3,1,1
wooden stool,White wood,Paint color,Green,Seat,1,1,1,2,,480,White,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_1_4,3449,wLnkHYkawSYcFrEA8,1,4,1,1
wooden stool,Cherry wood,Paint color,,Seat,1,1,1,2,,480,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_2_0,3449,Lsm4hiEMEZjxY4hSQ,2,0,1,1
wooden stool,Cherry wood,Paint color,Orange,Seat,1,1,1,2,,480,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_2_1,3449,KhuoZxJ7a8goJ9YWi,2,1,1,1
wooden stool,Cherry wood,Paint color,Pink,Seat,1,1,1,2,,480,Orange,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_2_2,3449,GwNBQPQw4yyunRPY2,2,2,1,1
wooden stool,Cherry wood,Paint color,Blue,Seat,1,1,1,2,,480,Orange,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_2_3,3449,ASgiwy8zxZgcMzNv2,2,3,1,1
wooden stool,Cherry wood,Paint color,Green,Seat,1,1,1,2,,480,Orange,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_2_4,3449,L8aNAt3gAPtvpf3Tx,2,4,1,1
wooden stool,Dark wood,Paint color,,Seat,1,1,1,2,,480,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_3_0,3449,YEAR7hKqKt2AMZs4E,3,0,1,1
wooden stool,Dark wood,Paint color,Orange,Seat,1,1,1,2,,480,Brown,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_3_1,3449,WaqS8XXYS4e8cKevr,3,1,1,1
wooden stool,Dark wood,Paint color,Pink,Seat,1,1,1,2,,480,Brown,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_3_2,3449,pBgabFY3JreTtuTET,3,2,1,1
wooden stool,Dark wood,Paint color,Blue,Seat,1,1,1,2,,480,Brown,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_3_3,3449,6a9L4JYGPbrsX2XF6,3,3,1,1
wooden stool,Dark wood,Paint color,Green,Seat,1,1,1,2,,480,Brown,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_3_4,3449,dbPagqx5Ses3dpLZT,3,4,1,1
wooden stool,Black,Paint color,,Seat,1,1,1,2,,480,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_4_0,3449,h6aDnCDz4hqZ6vmmR,4,0,1,1
wooden stool,Black,Paint color,Orange,Seat,1,1,1,2,,480,Black,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_4_1,3449,gZg7k6MhZH6unudCf,4,1,1,1
wooden stool,Black,Paint color,Pink,Seat,1,1,1,2,,480,Black,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_4_2,3449,rMfuRXk5wxgzZkjFu,4,2,1,1
wooden stool,Black,Paint color,Blue,Seat,1,1,1,2,,480,Black,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_4_3,3449,iYEBKT4s4u6wwyGfd,4,3,1,1
wooden stool,Black,Paint color,Green,Seat,1,1,1,2,,480,Black,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_4_4,3449,nYiRNwkcYuLiCh6QP,4,4,1,1
wooden stool,Green,Paint color,,Seat,1,1,1,2,,480,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_5_0,3449,XxabmvRLn7eTG92P6,5,0,1,1
wooden stool,Green,Paint color,Orange,Seat,1,1,1,2,,480,Green,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_5_1,3449,PtiGS3dDETJDjTzx2,5,1,1,1
wooden stool,Green,Paint color,Pink,Seat,1,1,1,2,,480,Green,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_5_2,3449,Sv2PaekXBWu7MDcRC,5,2,1,1
wooden stool,Green,Paint color,Blue,Seat,1,1,1,2,,480,Green,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_5_3,3449,EE9zzcpn9jzfgNJZB,5,3,1,1
wooden stool,Green,Paint color,Green,Seat,1,1,1,2,,480,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_5_4,3449,Q9uAXadoWfW7B3Ysz,5,4,1,1
wooden stool,Blue,Paint color,,Seat,1,1,1,2,,480,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_6_0,3449,LRd4gQ8SmXp5tFqu3,6,0,1,1
wooden stool,Blue,Paint color,Orange,Seat,1,1,1,2,,480,Blue,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_6_1,3449,owwjeTL8XGu5pbonE,6,1,1,1
wooden stool,Blue,Paint color,Pink,Seat,1,1,1,2,,480,Blue,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_6_2,3449,p9Ksb3eQEzuiW9p6E,6,2,1,1
wooden stool,Blue,Paint color,Blue,Seat,1,1,1,2,,480,Blue,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_6_3,3449,iBvAAtBGeH6cDmtZL,6,3,1,1
wooden stool,Blue,Paint color,Green,Seat,1,1,1,2,,480,Blue,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_6_4,3449,CbkMdEjHhPWrhgBXe,6,4,1,1
wooden stool,Pink wood,Paint color,,Seat,1,1,1,2,,480,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_7_0,3449,t8odszphRqETw2uYa,7,0,1,1
wooden stool,Pink wood,Paint color,Orange,Seat,1,1,1,2,,480,Pink,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_7_1,3449,63DPPaKBRcSHNa2o4,7,1,1,1
wooden stool,Pink wood,Paint color,Pink,Seat,1,1,1,2,,480,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_7_2,3449,ek8AgmiQYvZyg4tKj,7,2,1,1
wooden stool,Pink wood,Paint color,Blue,Seat,1,1,1,2,,480,Pink,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_7_3,3449,Y5C349ahY6x8qBic4,7,3,1,1
wooden stool,Pink wood,Paint color,Green,Seat,1,1,1,2,,480,Pink,Green,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,0,Does not play music,No lighting,0,FtrWoodenStoolS_Remake_7_4,3449,egLdsrYAim3XqrKmk,7,4,1,1
wooden table,Light wood,Paint color,,Tablecloth,1,1,1,4,,1800,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_0_0,3439,bbA5qfeqXhMpcdfuc,0,0,2,2
wooden table,Light wood,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Beige,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_0_1,3439,dfydyaDxvz6AvsiFG,0,1,2,2
wooden table,Light wood,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Beige,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_0_2,3439,qHADXu4DtGqNow9gp,0,2,2,2
wooden table,Light wood,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Beige,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_0_3,3439,DeGcjmd3Thuv3edLn,0,3,2,2
wooden table,Light wood,Paint color,Green,Tablecloth,1,1,1,4,,1800,Beige,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_0_4,3439,NmebQsRzYQnkaE6J2,0,4,2,2
wooden table,White wood,Paint color,,Tablecloth,1,1,1,4,,1800,White,White,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_1_0,3439,zbjkrznSnNjGzGxA4,1,0,2,2
wooden table,White wood,Paint color,Orange,Tablecloth,1,1,1,4,,1800,White,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_1_1,3439,mZLbrMpdXitFSKZb7,1,1,2,2
wooden table,White wood,Paint color,Pink,Tablecloth,1,1,1,4,,1800,White,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_1_2,3439,pkfZzAcbvhphy4Ykm,1,2,2,2
wooden table,White wood,Paint color,Blue,Tablecloth,1,1,1,4,,1800,White,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_1_3,3439,APPFWCmjygycHmrAQ,1,3,2,2
wooden table,White wood,Paint color,Green,Tablecloth,1,1,1,4,,1800,White,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_1_4,3439,An4xs75REhPtEX2Ht,1,4,2,2
wooden table,Cherry wood,Paint color,,Tablecloth,1,1,1,4,,1800,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_2_0,3439,HDkKeYwH6E42ma7ng,2,0,2,2
wooden table,Cherry wood,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_2_1,3439,R5Lb58KT67k8E2fFJ,2,1,2,2
wooden table,Cherry wood,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Orange,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_2_2,3439,LtcFjBKi8rHJLoRnv,2,2,2,2
wooden table,Cherry wood,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Orange,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_2_3,3439,ys4MifmdBPRc7zB9g,2,3,2,2
wooden table,Cherry wood,Paint color,Green,Tablecloth,1,1,1,4,,1800,Orange,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_2_4,3439,vnZnD9cAXJinSyjZN,2,4,2,2
wooden table,Dark wood,Paint color,,Tablecloth,1,1,1,4,,1800,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_3_0,3439,3NT53F3rxxLqJB7dN,3,0,2,2
wooden table,Dark wood,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Brown,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_3_1,3439,BxX3sMwbkdbLALter,3,1,2,2
wooden table,Dark wood,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Brown,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_3_2,3439,A8ZSGQPjKoWvveKNg,3,2,2,2
wooden table,Dark wood,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Brown,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_3_3,3439,FYFdKvqbg5nNXqZxc,3,3,2,2
wooden table,Dark wood,Paint color,Green,Tablecloth,1,1,1,4,,1800,Brown,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_3_4,3439,4PrYZmuc2LFsRSTGc,3,4,2,2
wooden table,Black,Paint color,,Tablecloth,1,1,1,4,,1800,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_4_0,3439,d6cMg59RtyLEygHsv,4,0,2,2
wooden table,Black,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Black,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_4_1,3439,EtHAygh4hQQPLuuKa,4,1,2,2
wooden table,Black,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Black,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_4_2,3439,FTmQsamvrtXjz25cL,4,2,2,2
wooden table,Black,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Black,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_4_3,3439,C3Xco6NkRu4pkaudR,4,3,2,2
wooden table,Black,Paint color,Green,Tablecloth,1,1,1,4,,1800,Black,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_4_4,3439,2u4qjb5XnXAMrZs5P,4,4,2,2
wooden table,Green,Paint color,,Tablecloth,1,1,1,4,,1800,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_5_0,3439,W8AvTxBDavd6kjhSA,5,0,2,2
wooden table,Green,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Green,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_5_1,3439,9DnHwGEqATtHuAfDb,5,1,2,2
wooden table,Green,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Green,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_5_2,3439,aipHypSkF7exDeZbx,5,2,2,2
wooden table,Green,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Green,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_5_3,3439,mK4dzSvcHigj4Rfh4,5,3,2,2
wooden table,Green,Paint color,Green,Tablecloth,1,1,1,4,,1800,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_5_4,3439,mCY263zoEDHFNJvAz,5,4,2,2
wooden table,Blue,Paint color,,Tablecloth,1,1,1,4,,1800,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_6_0,3439,yWS3E9EWH9Pj2fJdZ,6,0,2,2
wooden table,Blue,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Blue,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_6_1,3439,8YPyXGphYio9Pcj35,6,1,2,2
wooden table,Blue,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Blue,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_6_2,3439,aw5enrNA6SqDC97Mz,6,2,2,2
wooden table,Blue,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Blue,Light blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_6_3,3439,2T7QfkSYu2v5sQzBv,6,3,2,2
wooden table,Blue,Paint color,Green,Tablecloth,1,1,1,4,,1800,Blue,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_6_4,3439,gF2HXcoWF4hRmT757,6,4,2,2
wooden table,Pink wood,Paint color,,Tablecloth,1,1,1,4,,1800,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_7_0,3439,6kiqE7HWH2znhjuMZ,7,0,2,2
wooden table,Pink wood,Paint color,Orange,Tablecloth,1,1,1,4,,1800,Pink,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_7_1,3439,sxrGMoSgnJaZbnecD,7,1,2,2
wooden table,Pink wood,Paint color,Pink,Tablecloth,1,1,1,4,,1800,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_7_2,3439,kWb6qniKvSnYdgNLE,7,2,2,2
wooden table,Pink wood,Paint color,Blue,Tablecloth,1,1,1,4,,1800,Pink,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_7_3,3439,L8QSYaPobD6Cb4Jru,7,3,2,2
wooden table,Pink wood,Paint color,Green,Tablecloth,1,1,1,4,,1800,Pink,Green,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,0,Does not play music,No lighting,0,FtrWoodenTableL_Remake_7_4,3439,ag7yojMxGmemH8B6c,7,4,2,2
wooden wardrobe,Light wood,Paint color,,,1,1,0,2,,1440,Yellow,Yellow,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_0_0,3436,53teYELxP7SaZNYyu,0,0,1,1
wooden wardrobe,White wood,Paint color,,,1,1,0,2,,1440,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_1_0,3436,Se3aB9BmAocHWXjtQ,1,0,1,1
wooden wardrobe,Cherry wood,Paint color,,,1,1,0,2,,1440,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_2_0,3436,yYbgebSXFJ4C4hTSZ,2,0,1,1
wooden wardrobe,Dark wood,Paint color,,,1,1,0,2,,1440,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_3_0,3436,jGZ26ohcdxHBkfEpS,3,0,1,1
wooden wardrobe,Black,Paint color,,,1,1,0,2,,1440,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_4_0,3436,ib2YWDBbZhKbqPHDF,4,0,1,1
wooden wardrobe,Green,Paint color,,,1,1,0,2,,1440,Green,Green,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_5_0,3436,ypqaqu6czep9KhWf9,5,0,1,1
wooden wardrobe,Blue,Paint color,,,1,1,0,2,,1440,Blue,Blue,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_6_0,3436,8DnX5Bo5zxb9xit4A,6,0,1,1
wooden wardrobe,Pink wood,Paint color,,,1,1,0,2,,1440,Pink,Pink,,Crafting,,1.0.0,child's room,living room,wooden,,,Chest,0,Does not play music,No lighting,0,FtrWoodenCloset_Remake_7_0,3436,a2YfzcMJWGAN5DTnh,7,0,1,1
wooden waste bin,Light wood,Paint color,,,1,1,0,1,,480,Beige,Beige,,Crafting,,1.0.0,child's room,living room,wooden,,,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_0_0,3490,ad5TJZMWeP6fp8dvf,0,0,1,1
wooden waste bin,Natural wood,Paint color,,,1,1,0,1,,480,Yellow,Yellow,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_1_0,3490,6hvFoCfTGzsnv3mrb,1,0,1,1
wooden waste bin,Cherry wood,Paint color,,,1,1,0,1,,480,Orange,Orange,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_2_0,3490,kKWnMmoe5yy2N2TJ7,2,0,1,1
wooden waste bin,Dark wood,Paint color,,,1,1,0,1,,480,Brown,Brown,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_3_0,3490,Dc85BRHYAaRw6hDhS,3,0,1,1
wooden waste bin,Black,Paint color,,,1,1,0,1,,480,Black,Black,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_4_0,3490,zX72k8gTnt7nqQae7,4,0,1,1
wooden waste bin,White wood,Paint color,,,1,1,0,1,,480,White,White,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Supplies,0,Does not play music,No lighting,0,FtrTrashboxWood_Remake_5_0,3490,DhAuMed2mhNwauP5y,5,0,1,1
wooden-block bed,Natural,Block color,,,1,1,0,4,,2400,White,Beige,,Crafting,,1.0.0,child's room,,wooden block,,Yes,Bed,0,Does not play music,No lighting,0,FtrBlockBedS_Remake_0_0,1557,K4pv4asqzPpjqQkzd,0,0,2,1
wooden-block bed,Mixed wood,Block color,,,1,1,0,4,,2400,Brown,Black,,Crafting,,1.0.0,child's room,,wooden block,,Yes,Bed,0,Does not play music,No lighting,0,FtrBlockBedS_Remake_1_0,1557,t39MTmuczgrcKjzHE,1,0,2,1
wooden-block bed,Colorful,Block color,,,1,1,0,4,,2400,Blue,Colorful,,Crafting,,1.0.0,child's room,,wooden block,,Yes,Bed,0,Does not play music,No lighting,0,FtrBlockBedS_Remake_2_0,1557,kfwyYQRpZ4SJXf8hS,2,0,2,1
wooden-block bed,Pastel,Block color,,,1,1,0,4,,2400,Pink,Colorful,,Crafting,,1.0.0,child's room,,wooden block,,Yes,Bed,0,Does not play music,No lighting,0,FtrBlockBedS_Remake_3_0,1557,RZHjEax22zyRLiNA2,3,0,2,1
