items_internal_id,items_variant_1,items_variant_2,numerics_numerics_id,numerics_value
5635,3,0,2,1035
5635,3,0,3,
5635,3,0,4,1.0
5635,3,0,5,1.0
5635,3,0,6,2.0
5635,4,0,1,
5635,4,0,2,1035
5635,4,0,3,
5635,4,0,4,1.0
5635,4,0,5,1.0
5635,4,0,6,2.0
5635,5,0,1,
5635,5,0,2,1035
5635,5,0,3,
5635,5,0,4,1.0
5635,5,0,5,1.0
5635,5,0,6,2.0
1189,0,0,1,
1189,0,0,2,60
1189,0,0,3,
1189,0,0,4,1.0
1189,0,0,5,1.0
1189,0,0,6,1.0
1189,1,0,1,
1189,1,0,2,60
1189,1,0,3,
1189,1,0,4,1.0
1189,1,0,5,1.0
1189,1,0,6,1.0
1189,2,0,1,
1189,2,0,2,60
1189,2,0,3,
1189,2,0,4,1.0
1189,2,0,5,1.0
1189,2,0,6,1.0
1189,3,0,1,
1189,3,0,2,60
1189,3,0,3,
1189,3,0,4,1.0
1189,3,0,5,1.0
1189,3,0,6,1.0
2329,0,0,1,
2329,0,0,2,20
2329,0,0,3,
2329,0,0,4,1.0
2329,0,0,5,1.0
2329,0,0,6,1.0
2329,1,0,1,
2329,1,0,2,20
2329,1,0,3,
2329,1,0,4,1.0
2329,1,0,5,1.0
2329,1,0,6,1.0
2329,2,0,1,
2329,2,0,2,20
2329,2,0,3,
2329,2,0,4,1.0
2329,2,0,5,1.0
2329,2,0,6,1.0
2329,3,0,1,
2329,3,0,2,20
2329,3,0,3,
2329,3,0,4,1.0
2329,3,0,5,1.0
2329,3,0,6,1.0
2329,4,0,1,
2329,4,0,2,20
2329,4,0,3,
2329,4,0,4,1.0
2329,4,0,5,1.0
2329,4,0,6,1.0
2329,5,0,1,
2329,5,0,2,20
2329,5,0,3,
2329,5,0,4,1.0
2329,5,0,5,1.0
2329,5,0,6,1.0
1929,0,0,1,4400.0
1929,0,0,2,1100
1929,0,0,3,
1929,0,0,4,1.0
1929,0,0,5,1.0
1929,0,0,6,
1929,1,0,1,4400.0
1929,1,0,2,1100
1929,1,0,3,
1929,1,0,4,1.0
1929,1,0,5,1.0
1929,1,0,6,
1929,2,0,1,4400.0
1929,2,0,2,1100
1929,2,0,3,
1929,2,0,4,1.0
1929,2,0,5,1.0
1929,2,0,6,
4072,0,0,1,670.0
4072,0,0,2,167
4072,0,0,3,
4072,0,0,4,1.0
4072,0,0,5,1.0
4072,0,0,6,
4072,1,0,1,670.0
4072,1,0,2,167
4072,1,0,3,
4072,1,0,4,1.0
4072,1,0,5,1.0
4072,1,0,6,
7528,0,0,1,2400.0
7528,0,0,2,600
7528,0,0,3,
7528,0,0,4,1.0
7528,0,0,5,1.0
7528,0,0,6,
7528,1,0,1,2400.0
7528,1,0,2,600
7528,1,0,3,
7528,1,0,4,1.0
7528,1,0,5,1.0
7528,1,0,6,
7528,2,0,1,2400.0
7528,2,0,2,600
7528,2,0,3,
7528,2,0,4,1.0
7528,2,0,5,1.0
7528,2,0,6,
7528,3,0,1,2400.0
7528,3,0,2,600
7528,3,0,3,
7528,3,0,4,1.0
7528,3,0,5,1.0
7528,3,0,6,
7528,4,0,1,2400.0
7528,4,0,2,600
7528,4,0,3,
7528,4,0,4,1.0
7528,4,0,5,1.0
7528,4,0,6,
7528,5,0,1,2400.0
7528,5,0,2,600
7528,5,0,3,
7528,5,0,4,1.0
7528,5,0,5,1.0
7528,5,0,6,
7528,6,0,1,2400.0
7528,6,0,2,600
7528,6,0,3,
7528,6,0,4,1.0
7528,6,0,5,1.0
7528,6,0,6,
7528,7,0,1,2400.0
7528,7,0,2,600
7528,7,0,3,
7528,7,0,4,1.0
7528,7,0,5,1.0
7528,7,0,6,
7525,0,0,1,7300.0
7525,0,0,2,1825
7525,0,0,3,
7525,0,0,4,2.0
7525,0,0,5,1.0
7525,0,0,6,
7525,1,0,1,7300.0
7525,1,0,2,1825
7525,1,0,3,
7525,1,0,4,2.0
7525,1,0,5,1.0
7525,1,0,6,
7525,2,0,1,7300.0
7525,2,0,2,1825
7525,2,0,3,
7525,2,0,4,2.0
7525,2,0,5,1.0
7525,2,0,6,
7525,3,0,1,7300.0
7525,3,0,2,1825
7525,3,0,3,
7525,3,0,4,2.0
7525,3,0,5,1.0
7525,3,0,6,
3078,0,0,1,
3078,0,0,2,10000
3078,0,0,3,2000.0
3078,0,0,4,1.0
3078,0,0,5,1.0
3078,0,0,6,
3078,1,0,1,
3078,1,0,2,10000
3078,1,0,3,2000.0
3078,1,0,4,1.0
3078,1,0,5,1.0
3078,1,0,6,
3078,2,0,1,
3078,2,0,2,10000
3078,2,0,3,2000.0
3078,2,0,4,1.0
3078,2,0,5,1.0
3078,2,0,6,
3078,3,0,1,
3078,3,0,2,10000
3078,3,0,3,2000.0
3078,3,0,4,1.0
3078,3,0,5,1.0
3078,3,0,6,
3078,4,0,1,
3078,4,0,2,10000
3078,4,0,3,2000.0
3078,4,0,4,1.0
3078,4,0,5,1.0
3078,4,0,6,
700,0,0,1,
700,0,0,2,2300
700,0,0,3,
700,0,0,4,1.0
700,0,0,5,1.0
700,0,0,6,
85,0,0,1,7900.0
85,0,0,2,1975
85,0,0,3,
85,0,0,4,2.0
85,0,0,5,2.0
85,0,0,6,
85,1,0,1,7900.0
85,1,0,2,1975
85,1,0,3,
85,1,0,4,2.0
85,1,0,5,2.0
85,1,0,6,
85,2,0,1,7900.0
85,2,0,2,1975
85,2,0,3,
85,2,0,4,2.0
85,2,0,5,2.0
85,2,0,6,
85,3,0,1,7900.0
85,3,0,2,1975
85,3,0,3,
85,3,0,4,2.0
85,3,0,5,2.0
85,3,0,6,
290,0,0,1,64000.0
290,0,0,2,16000
290,0,0,3,
290,0,0,4,2.0
290,0,0,5,1.0
290,0,0,6,
290,1,0,1,64000.0
290,1,0,2,16000
290,1,0,3,
290,1,0,4,2.0
290,1,0,5,1.0
290,1,0,6,
290,2,0,1,64000.0
290,2,0,2,16000
290,2,0,3,
290,2,0,4,2.0
290,2,0,5,1.0
290,2,0,6,
290,3,0,1,64000.0
290,3,0,2,16000
290,3,0,3,
290,3,0,4,2.0
290,3,0,5,1.0
290,3,0,6,
533,0,0,1,
533,0,0,2,1560
533,0,0,3,
533,0,0,4,2.0
533,0,0,5,1.0
533,0,0,6,3.0
533,1,0,1,
533,1,0,2,1560
533,1,0,3,
533,1,0,4,2.0
533,1,0,5,1.0
533,1,0,6,3.0
533,2,0,1,
533,2,0,2,1560
533,2,0,3,
533,2,0,4,2.0
533,2,0,5,1.0
533,2,0,6,3.0
533,3,0,1,
533,3,0,2,1560
533,3,0,3,
533,3,0,4,2.0
533,3,0,5,1.0
533,3,0,6,3.0
533,4,0,1,
533,4,0,2,1560
533,4,0,3,
533,4,0,4,2.0
533,4,0,5,1.0
533,4,0,6,3.0
6081,0,0,1,
6081,0,0,2,5750
6081,0,0,3,
6081,0,0,4,3.0
6081,0,0,5,1.0
6081,0,0,6,7.0
6081,1,0,1,
6081,1,0,2,5750
6081,1,0,3,
6081,1,0,4,3.0
6081,1,0,5,1.0
6081,1,0,6,7.0
6080,0,0,1,
6080,0,0,2,6080
6080,0,0,3,
6080,0,0,4,1.0
6080,0,0,5,1.0
6080,0,0,6,7.0
6080,1,0,1,
6080,1,0,2,6080
6080,1,0,3,
6080,1,0,4,1.0
6080,1,0,5,1.0
6080,1,0,6,7.0
1199,0,0,1,1600.0
1199,0,0,2,400
1199,0,0,3,
1199,0,0,4,1.0
1199,0,0,5,1.0
1199,0,0,6,
1199,1,0,1,1600.0
1199,1,0,2,400
1199,1,0,3,
1199,1,0,4,1.0
1199,1,0,5,1.0
1199,1,0,6,
1199,2,0,1,1600.0
1199,2,0,2,400
1199,2,0,3,
1199,2,0,4,1.0
1199,2,0,5,1.0
1199,2,0,6,
1199,3,0,1,1600.0
1199,3,0,2,400
1199,3,0,3,
1199,3,0,4,1.0
1199,3,0,5,1.0
1199,3,0,6,
1199,4,0,1,1600.0
1199,4,0,2,400
1199,4,0,3,
1199,4,0,4,1.0
1199,4,0,5,1.0
1199,4,0,6,
7261,0,0,1,
7261,0,0,2,33690
7261,0,0,3,
7261,0,0,4,2.0
7261,0,0,5,1.0
7261,0,0,6,
7231,0,0,1,
7231,0,0,2,760
7231,0,0,3,
7231,0,0,4,1.0
7231,0,0,5,1.0
7231,0,0,6,2.0
7231,1,0,1,
7231,1,0,2,760
7231,1,0,3,
7231,1,0,4,1.0
7231,1,0,5,1.0
7231,1,0,6,2.0
7231,2,0,1,
7231,2,0,2,760
7231,2,0,3,
7231,2,0,4,1.0
7231,2,0,5,1.0
7231,2,0,6,2.0
1412,0,0,1,14000.0
1412,0,0,2,3500
1412,0,0,3,
1412,0,0,4,1.0
1412,0,0,5,1.0
1412,0,0,6,
1412,1,0,1,14000.0
1412,1,0,2,3500
1412,1,0,3,
1412,1,0,4,1.0
1412,1,0,5,1.0
1412,1,0,6,
833,0,0,1,3700.0
833,0,0,2,925
833,0,0,3,
833,0,0,4,1.0
833,0,0,5,1.0
833,0,0,6,2.0
833,0,1,1,3700.0
833,0,1,2,925
833,0,1,3,
833,0,1,4,1.0
833,0,1,5,1.0
833,0,1,6,2.0
833,0,2,1,3700.0
833,0,2,2,925
833,0,2,3,
833,0,2,4,1.0
833,0,2,5,1.0
833,0,2,6,2.0
833,0,3,1,3700.0
833,0,3,2,925
833,0,3,3,
833,0,3,4,1.0
833,0,3,5,1.0
833,0,3,6,2.0
833,0,4,1,3700.0
833,0,4,2,925
833,0,4,3,
833,0,4,4,1.0
833,0,4,5,1.0
833,0,4,6,2.0
833,1,0,1,3700.0
833,1,0,2,925
833,1,0,3,
833,1,0,4,1.0
833,1,0,5,1.0
833,1,0,6,2.0
833,1,1,1,3700.0
833,1,1,2,925
833,1,1,3,
833,1,1,4,1.0
833,1,1,5,1.0
833,1,1,6,2.0
833,1,2,1,3700.0
833,1,2,2,925
833,1,2,3,
833,1,2,4,1.0
833,1,2,5,1.0
833,1,2,6,2.0
833,1,3,1,3700.0
833,1,3,2,925
833,1,3,3,
833,1,3,4,1.0
833,1,3,5,1.0
833,1,3,6,2.0
833,1,4,1,3700.0
833,1,4,2,925
833,1,4,3,
833,1,4,4,1.0
833,1,4,5,1.0
833,1,4,6,2.0
833,2,0,1,3700.0
833,2,0,2,925
833,2,0,3,
833,2,0,4,1.0
833,2,0,5,1.0
833,2,0,6,2.0
833,2,1,1,3700.0
833,2,1,2,925
833,2,1,3,
833,2,1,4,1.0
833,2,1,5,1.0
833,2,1,6,2.0
833,2,2,1,3700.0
833,2,2,2,925
833,2,2,3,
833,2,2,4,1.0
833,2,2,5,1.0
833,2,2,6,2.0
833,2,3,1,3700.0
833,2,3,2,925
833,2,3,3,
833,2,3,4,1.0
833,2,3,5,1.0
833,2,3,6,2.0
833,2,4,1,3700.0
833,2,4,2,925
833,2,4,3,
833,2,4,4,1.0
833,2,4,5,1.0
833,2,4,6,2.0
833,3,0,1,3700.0
833,3,0,2,925
833,3,0,3,
833,3,0,4,1.0
833,3,0,5,1.0
833,3,0,6,2.0
833,3,1,1,3700.0
833,3,1,2,925
833,3,1,3,
833,3,1,4,1.0
833,3,1,5,1.0
833,3,1,6,2.0
833,3,2,1,3700.0
833,3,2,2,925
833,3,2,3,
833,3,2,4,1.0
833,3,2,5,1.0
833,3,2,6,2.0
833,3,3,1,3700.0
833,3,3,2,925
833,3,3,3,
833,3,3,4,1.0
833,3,3,5,1.0
833,3,3,6,2.0
833,3,4,1,3700.0
833,3,4,2,925
833,3,4,3,
833,3,4,4,1.0
833,3,4,5,1.0
833,3,4,6,2.0
833,4,0,1,3700.0
833,4,0,2,925
833,4,0,3,
833,4,0,4,1.0
833,4,0,5,1.0
833,4,0,6,2.0
833,4,1,1,3700.0
833,4,1,2,925
833,4,1,3,
833,4,1,4,1.0
833,4,1,5,1.0
833,4,1,6,2.0
833,4,2,1,3700.0
833,4,2,2,925
833,4,2,3,
833,4,2,4,1.0
833,4,2,5,1.0
833,4,2,6,2.0
833,4,3,1,3700.0
833,4,3,2,925
833,4,3,3,
833,4,3,4,1.0
833,4,3,5,1.0
833,4,3,6,2.0
833,4,4,1,3700.0
833,4,4,2,925
833,4,4,3,
833,4,4,4,1.0
833,4,4,5,1.0
833,4,4,6,2.0
833,5,0,1,3700.0
833,5,0,2,925
833,5,0,3,
833,5,0,4,1.0
833,5,0,5,1.0
833,5,0,6,2.0
833,5,1,1,3700.0
833,5,1,2,925
833,5,1,3,
833,5,1,4,1.0
833,5,1,5,1.0
833,5,1,6,2.0
833,5,2,1,3700.0
833,5,2,2,925
833,5,2,3,
833,5,2,4,1.0
833,5,2,5,1.0
833,5,2,6,2.0
833,5,3,1,3700.0
833,5,3,2,925
833,5,3,3,
833,5,3,4,1.0
833,5,3,5,1.0
833,5,3,6,2.0
833,5,4,1,3700.0
833,5,4,2,925
833,5,4,3,
833,5,4,4,1.0
833,5,4,5,1.0
833,5,4,6,2.0
833,6,0,1,3700.0
833,6,0,2,925
833,6,0,3,
833,6,0,4,1.0
833,6,0,5,1.0
833,6,0,6,2.0
833,6,1,1,3700.0
833,6,1,2,925
833,6,1,3,
833,6,1,4,1.0
833,6,1,5,1.0
833,6,1,6,2.0
833,6,2,1,3700.0
833,6,2,2,925
833,6,2,3,
833,6,2,4,1.0
833,6,2,5,1.0
833,6,2,6,2.0
833,6,3,1,3700.0
833,6,3,2,925
833,6,3,3,
833,6,3,4,1.0
833,6,3,5,1.0
833,6,3,6,2.0
833,6,4,1,3700.0
833,6,4,2,925
833,6,4,3,
833,6,4,4,1.0
833,6,4,5,1.0
833,6,4,6,2.0
1081,0,0,1,53000.0
1081,0,0,2,13250
1081,0,0,3,
1081,0,0,4,2.0
1081,0,0,5,1.0
1081,0,0,6,
1081,1,0,1,53000.0
1081,1,0,2,13250
1081,1,0,3,
1081,1,0,4,2.0
1081,1,0,5,1.0
1081,1,0,6,
1081,2,0,1,53000.0
1081,2,0,2,13250
1081,2,0,3,
1081,2,0,4,2.0
1081,2,0,5,1.0
1081,2,0,6,
1081,3,0,1,53000.0
1081,3,0,2,13250
1081,3,0,3,
1081,3,0,4,2.0
1081,3,0,5,1.0
1081,3,0,6,
908,0,0,1,2500.0
908,0,0,2,625
908,0,0,3,
908,0,0,4,1.0
908,0,0,5,1.0
908,0,0,6,
908,1,0,1,2500.0
908,1,0,2,625
908,1,0,3,
908,1,0,4,1.0
908,1,0,5,1.0
908,1,0,6,
908,2,0,1,2500.0
908,2,0,2,625
908,2,0,3,
908,2,0,4,1.0
908,2,0,5,1.0
908,2,0,6,
908,3,0,1,2500.0
908,3,0,2,625
908,3,0,3,
908,3,0,4,1.0
908,3,0,5,1.0
908,3,0,6,
908,4,0,1,2500.0
908,4,0,2,625
908,4,0,3,
908,4,0,4,1.0
908,4,0,5,1.0
908,4,0,6,
908,5,0,1,2500.0
908,5,0,2,625
908,5,0,3,
908,5,0,4,1.0
908,5,0,5,1.0
908,5,0,6,
908,6,0,1,2500.0
908,6,0,2,625
908,6,0,3,
908,6,0,4,1.0
908,6,0,5,1.0
908,6,0,6,
9619,0,0,1,
9619,0,0,2,5000
9619,0,0,3,1000.0
9619,0,0,4,1.0
9619,0,0,5,1.0
9619,0,0,6,
9619,1,0,1,
9619,1,0,2,5000
9619,1,0,3,1000.0
9619,1,0,4,1.0
9619,1,0,5,1.0
9619,1,0,6,
4026,0,0,1,3500.0
4026,0,0,2,875
4026,0,0,3,
4026,0,0,4,1.0
4026,0,0,5,1.0
4026,0,0,6,
907,0,0,1,3800.0
907,0,0,2,950
907,0,0,3,
907,0,0,4,1.0
907,0,0,5,1.0
907,0,0,6,
907,1,0,1,3800.0
907,1,0,2,950
907,1,0,3,
907,1,0,4,1.0
907,1,0,5,1.0
907,1,0,6,
907,2,0,1,3800.0
907,2,0,2,950
907,2,0,3,
907,2,0,4,1.0
907,2,0,5,1.0
907,2,0,6,
907,3,0,1,3800.0
907,3,0,2,950
907,3,0,3,
907,3,0,4,1.0
907,3,0,5,1.0
907,3,0,6,
907,4,0,1,3800.0
907,4,0,2,950
907,4,0,3,
907,4,0,4,1.0
907,4,0,5,1.0
907,4,0,6,
8465,0,0,1,1000.0
8465,0,0,2,250
8465,0,0,3,
8465,0,0,4,1.0
8465,0,0,5,1.0
8465,0,0,6,
1221,0,0,1,32000.0
1221,0,0,2,8000
1221,0,0,3,
1221,0,0,4,1.0
1221,0,0,5,1.0
1221,0,0,6,
1221,1,0,1,32000.0
1221,1,0,2,8000
1221,1,0,3,
1221,1,0,4,1.0
1221,1,0,5,1.0
1221,1,0,6,
1221,2,0,1,32000.0
1221,2,0,2,8000
1221,2,0,3,
1221,2,0,4,1.0
1221,2,0,5,1.0
1221,2,0,6,
4445,0,0,1,1200.0
4445,0,0,2,300
4445,0,0,3,
4445,0,0,4,1.0
4445,0,0,5,1.0
4445,0,0,6,1.0
4445,0,1,1,1200.0
4445,0,1,2,300
4445,0,1,3,
4445,0,1,4,1.0
4445,0,1,5,1.0
4445,0,1,6,1.0
4445,0,2,1,1200.0
4445,0,2,2,300
4445,0,2,3,
4445,0,2,4,1.0
4445,0,2,5,1.0
4445,0,2,6,1.0
4445,0,3,1,1200.0
4445,0,3,2,300
4445,0,3,3,
4445,0,3,4,1.0
4445,0,3,5,1.0
4445,0,3,6,1.0
4445,1,0,1,1200.0
4445,1,0,2,300
4445,1,0,3,
4445,1,0,4,1.0
4445,1,0,5,1.0
4445,1,0,6,1.0
4445,1,1,1,1200.0
4445,1,1,2,300
4445,1,1,3,
4445,1,1,4,1.0
4445,1,1,5,1.0
4445,1,1,6,1.0
4445,1,2,1,1200.0
4445,1,2,2,300
4445,1,2,3,
4445,1,2,4,1.0
4445,1,2,5,1.0
4445,1,2,6,1.0
4445,1,3,1,1200.0
4445,1,3,2,300
4445,1,3,3,
4445,1,3,4,1.0
4445,1,3,5,1.0
4445,1,3,6,1.0
4445,2,0,1,1200.0
4445,2,0,2,300
4445,2,0,3,
4445,2,0,4,1.0
4445,2,0,5,1.0
4445,2,0,6,1.0
4445,2,1,1,1200.0
4445,2,1,2,300
4445,2,1,3,
4445,2,1,4,1.0
4445,2,1,5,1.0
4445,2,1,6,1.0
4445,2,2,1,1200.0
4445,2,2,2,300
4445,2,2,3,
4445,2,2,4,1.0
4445,2,2,5,1.0
4445,2,2,6,1.0
4445,2,3,1,1200.0
4445,2,3,2,300
4445,2,3,3,
4445,2,3,4,1.0
4445,2,3,5,1.0
4445,2,3,6,1.0
4445,3,0,1,1200.0
4445,3,0,2,300
4445,3,0,3,
4445,3,0,4,1.0
4445,3,0,5,1.0
4445,3,0,6,1.0
4445,3,1,1,1200.0
4445,3,1,2,300
4445,3,1,3,
4445,3,1,4,1.0
4445,3,1,5,1.0
4445,3,1,6,1.0
4445,3,2,1,1200.0
4445,3,2,2,300
4445,3,2,3,
4445,3,2,4,1.0
4445,3,2,5,1.0
4445,3,2,6,1.0
4445,3,3,1,1200.0
4445,3,3,2,300
4445,3,3,3,
4445,3,3,4,1.0
4445,3,3,5,1.0
4445,3,3,6,1.0
5955,0,0,1,
5955,0,0,2,22050
5955,0,0,3,
5955,0,0,4,1.0
5955,0,0,5,1.0
5955,0,0,6,
1232,0,0,1,3400.0
1232,0,0,2,850
1232,0,0,3,
1232,0,0,4,1.0
1232,0,0,5,1.0
1232,0,0,6,
1232,1,0,1,3400.0
1232,1,0,2,850
1232,1,0,3,
1232,1,0,4,1.0
1232,1,0,5,1.0
1232,1,0,6,
2326,0,0,1,
2326,0,0,2,2700
2326,0,0,3,
2326,0,0,4,1.0
2326,0,0,5,1.0
2326,0,0,6,4.0
2326,1,0,1,
2326,1,0,2,2700
2326,1,0,3,
2326,1,0,4,1.0
2326,1,0,5,1.0
2326,1,0,6,4.0
2326,2,0,1,
2326,2,0,2,2700
2326,2,0,3,
2326,2,0,4,1.0
2326,2,0,5,1.0
2326,2,0,6,4.0
2326,3,0,1,
2326,3,0,2,2700
2326,3,0,3,
2326,3,0,4,1.0
2326,3,0,5,1.0
2326,3,0,6,4.0
665,0,0,1,
665,0,0,2,3500
665,0,0,3,
665,0,0,4,2.0
665,0,0,5,2.0
665,0,0,6,
12402,0,0,1,20000.0
12402,0,0,2,5000
12402,0,0,3,
12402,0,0,4,3.0
12402,0,0,5,1.0
12402,0,0,6,7.0
12402,1,0,1,20000.0
12402,1,0,2,5000
12402,1,0,3,
12402,1,0,4,3.0
12402,1,0,5,1.0
12402,1,0,6,7.0
12402,2,0,1,20000.0
12402,2,0,2,5000
12402,2,0,3,
12402,2,0,4,3.0
12402,2,0,5,1.0
12402,2,0,6,7.0
12401,0,0,1,3500.0
12401,0,0,2,875
12401,0,0,3,
12401,0,0,4,2.0
12401,0,0,5,1.0
12401,0,0,6,2.0
12401,1,0,1,3500.0
12401,1,0,2,875
12401,1,0,3,
12401,1,0,4,2.0
12401,1,0,5,1.0
12401,1,0,6,2.0
12401,2,0,1,3500.0
12401,2,0,2,875
12401,2,0,3,
12401,2,0,4,2.0
12401,2,0,5,1.0
12401,2,0,6,2.0
12405,0,0,1,2000.0
12405,0,0,2,500
12405,0,0,3,
12405,0,0,4,1.0
12405,0,0,5,1.0
12405,0,0,6,2.0
12405,1,0,1,2000.0
12405,1,0,2,500
12405,1,0,3,
12405,1,0,4,1.0
12405,1,0,5,1.0
12405,1,0,6,2.0
12405,2,0,1,2000.0
12405,2,0,2,500
12405,2,0,3,
12405,2,0,4,1.0
12405,2,0,5,1.0
12405,2,0,6,2.0
12411,0,0,1,4000.0
12411,0,0,2,1000
12411,0,0,3,
12411,0,0,4,1.0
12411,0,0,5,1.0
12411,0,0,6,2.0
12411,1,0,1,4000.0
12411,1,0,2,1000
12411,1,0,3,
12411,1,0,4,1.0
12411,1,0,5,1.0
12411,1,0,6,2.0
12411,2,0,1,4000.0
12411,2,0,2,1000
12411,2,0,3,
12411,2,0,4,1.0
12411,2,0,5,1.0
12411,2,0,6,2.0
12404,0,0,1,3000.0
12404,0,0,2,750
12404,0,0,3,
12404,0,0,4,2.0
12404,0,0,5,1.0
12404,0,0,6,1.0
12404,1,0,1,3000.0
12404,1,0,2,750
12404,1,0,3,
12404,1,0,4,2.0
12404,1,0,5,1.0
12404,1,0,6,1.0
12404,2,0,1,3000.0
12404,2,0,2,750
12404,2,0,3,
12404,2,0,4,2.0
12404,2,0,5,1.0
12404,2,0,6,1.0
12409,0,0,1,100000.0
12409,0,0,2,25000
12409,0,0,3,
12409,0,0,4,2.0
12409,0,0,5,1.0
12409,0,0,6,7.0
12409,1,0,1,100000.0
12409,1,0,2,25000
12409,1,0,3,
12409,1,0,4,2.0
12409,1,0,5,1.0
12409,1,0,6,7.0
12409,2,0,1,100000.0
12409,2,0,2,25000
12409,2,0,3,
12409,2,0,4,2.0
12409,2,0,5,1.0
12409,2,0,6,7.0
12406,0,0,1,6000.0
12406,0,0,2,1500
12406,0,0,3,
12406,0,0,4,2.0
12406,0,0,5,2.0
12406,0,0,6,2.0
12406,1,0,1,6000.0
12406,1,0,2,1500
12406,1,0,3,
12406,1,0,4,2.0
12406,1,0,5,2.0
12406,1,0,6,2.0
12406,2,0,1,6000.0
12406,2,0,2,1500
12406,2,0,3,
12406,2,0,4,2.0
12406,2,0,5,2.0
12406,2,0,6,2.0
12410,0,0,1,1500.0
12410,0,0,2,375
12410,0,0,3,
12410,0,0,4,1.0
12410,0,0,5,1.0
12410,0,0,6,2.0
12410,0,1,1,1500.0
12410,0,1,2,375
12410,0,1,3,
12410,0,1,4,1.0
12410,0,1,5,1.0
12410,0,1,6,2.0
12410,1,0,1,1500.0
12410,1,0,2,375
12410,1,0,3,
12410,1,0,4,1.0
12410,1,0,5,1.0
12410,1,0,6,2.0
12410,1,1,1,1500.0
12410,1,1,2,375
12410,1,1,3,
12410,1,1,4,1.0
12410,1,1,5,1.0
12410,1,1,6,2.0
12410,2,0,1,1500.0
12410,2,0,2,375
12410,2,0,3,
12410,2,0,4,1.0
12410,2,0,5,1.0
12410,2,0,6,2.0
12410,2,1,1,1500.0
12410,2,1,2,375
12410,2,1,3,
12410,2,1,4,1.0
12410,2,1,5,1.0
12410,2,1,6,2.0
1452,0,0,1,5400.0
1452,0,0,2,1350
1452,0,0,3,
1452,0,0,4,2.0
1452,0,0,5,1.0
1452,0,0,6,
3446,0,0,1,
3446,0,0,2,4500
3446,0,0,3,
3446,0,0,4,2.0
3446,0,0,5,1.0
3446,0,0,6,6.0
3446,1,0,1,
3446,1,0,2,4500
3446,1,0,3,
3446,1,0,4,2.0
3446,1,0,5,1.0
3446,1,0,6,6.0
3446,2,0,1,
3446,2,0,2,4500
3446,2,0,3,
3446,2,0,4,2.0
3446,2,0,5,1.0
3446,2,0,6,6.0
3446,3,0,1,
3446,3,0,2,4500
3446,3,0,3,
3446,3,0,4,2.0
3446,3,0,5,1.0
3446,3,0,6,6.0
3446,4,0,1,
3446,4,0,2,4500
3446,4,0,3,
3446,4,0,4,2.0
3446,4,0,5,1.0
3446,4,0,6,6.0
3444,0,0,1,2700.0
3444,0,0,2,675
3444,0,0,3,
3444,0,0,4,1.0
3444,0,0,5,1.0
3444,0,0,6,1.0
3444,0,1,1,2700.0
3444,0,1,2,675
3444,0,1,3,
3444,0,1,4,1.0
3444,0,1,5,1.0
3444,0,1,6,1.0
3444,0,2,1,2700.0
3444,0,2,2,675
3444,0,2,3,
3444,0,2,4,1.0
3444,0,2,5,1.0
3444,0,2,6,1.0
3444,0,3,1,2700.0
3444,0,3,2,675
3444,0,3,3,
3444,0,3,4,1.0
3444,0,3,5,1.0
3444,0,3,6,1.0
3444,0,4,1,2700.0
3444,0,4,2,675
3444,0,4,3,
3444,0,4,4,1.0
3444,0,4,5,1.0
3444,0,4,6,1.0
1840,0,0,1,130000.0
1840,0,0,2,32500
1840,0,0,3,
1840,0,0,4,2.0
1840,0,0,5,2.0
1840,0,0,6,
1840,1,0,1,130000.0
1840,1,0,2,32500
1840,1,0,3,
1840,1,0,4,2.0
1840,1,0,5,2.0
1840,1,0,6,
4116,0,0,1,2600.0
4116,0,0,2,650
4116,0,0,3,
4116,0,0,4,2.0
4116,0,0,5,1.0
4116,0,0,6,
4116,1,0,1,2600.0
4116,1,0,2,650
4116,1,0,3,
4116,1,0,4,2.0
4116,1,0,5,1.0
4116,1,0,6,
4116,2,0,1,2600.0
4116,2,0,2,650
4116,2,0,3,
4116,2,0,4,2.0
4116,2,0,5,1.0
4116,2,0,6,
4116,3,0,1,2600.0
4116,3,0,2,650
4116,3,0,3,
4116,3,0,4,2.0
4116,3,0,5,1.0
4116,3,0,6,
4116,4,0,1,2600.0
4116,4,0,2,650
4116,4,0,3,
4116,4,0,4,2.0
4116,4,0,5,1.0
4116,4,0,6,
4116,5,0,1,2600.0
4116,5,0,2,650
4116,5,0,3,
4116,5,0,4,2.0
4116,5,0,5,1.0
4116,5,0,6,
4116,6,0,1,2600.0
4116,6,0,2,650
4116,6,0,3,
4116,6,0,4,2.0
4116,6,0,5,1.0
4116,6,0,6,
5972,0,0,1,
5972,0,0,2,960
5972,0,0,3,
5972,0,0,4,2.0
5972,0,0,5,1.0
5972,0,0,6,2.0
5972,1,0,1,
5972,1,0,2,960
5972,1,0,3,
5972,1,0,4,2.0
5972,1,0,5,1.0
5972,1,0,6,2.0
5972,2,0,1,
5972,2,0,2,960
5972,2,0,3,
5972,2,0,4,2.0
5972,2,0,5,1.0
5972,2,0,6,2.0
5972,3,0,1,
5972,3,0,2,960
5972,3,0,3,
5972,3,0,4,2.0
5972,3,0,5,1.0
5972,3,0,6,2.0
7379,0,0,1,
7379,0,0,2,20000
7379,0,0,3,4000.0
7379,0,0,4,2.0
7379,0,0,5,1.0
7379,0,0,6,
7379,1,0,1,
7379,1,0,2,20000
